split,fault,run,loop_id,variable,role,unit_raw,unit_resolved,unit_canonical,n_rows,extent_s,coverage,valid_fraction,whole_life_distinct,n_gaps,gap_classes,longest_gap_s,n_good,n_uncertain,n_bad,unmapped_codes,clipped_fraction,censored,duplicate_timestamps,non_monotonic_positions,dst_transitions,edge_slack_s,flatline_verdict,flatline_fired_signals,flatline_signal_evidence,final_distinct,final_std,stall_s,ref_p99_change_interval_s,ref_p05_distinct,n_reference_windows,refusal_type,refusal_message
train,6,7,fault06_run007,xmeas_9,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,10,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 360s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,2.86576e-14,10800,360,1,7,,
train,6,7,fault06_run007,xmv_1,OP,%,true,percent,500,89820,1.000000,1.000000,314,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,1.2754,180,360,30,7,,
train,6,7,fault06_run007,xmv_10,OP,%,true,percent,500,89820,1.000000,1.000000,303,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 2.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,4.29864e-14,10800,180,2.9,7,,
train,6,7,fault06_run007,xmv_11,OP,%,true,percent,500,89820,1.000000,1.000000,500,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,1.57113,0,180,60,7,,
train,6,7,fault06_run007,xmv_2,OP,%,true,percent,500,89820,1.000000,1.000000,300,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.493965,180,360,29.3,7,,
train,6,7,fault06_run007,xmv_3,OP,%,true,percent,500,89820,1.000000,1.000000,129,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 1260s vs own p99 180s | distinct_value_count_vs_p05=3 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3,0.340135,1260,180,1,7,,
train,6,7,fault06_run007,xmv_4,OP,%,true,percent,500,89820,1.000000,1.000000,367,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 23.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,23.6,7,,
train,6,7,fault06_run007,xmv_5,OP,%,true,percent,500,89820,1.000000,1.000000,152,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,3.49824e-18,10800,180,1,7,,
train,6,7,fault06_run007,xmv_6,OP,%,true,percent,500,89820,1.000000,1.000000,275,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 720s | distinct_value_count_vs_p05=23 distinct values vs reference p05 20.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,23,2.26313,180,720,20.6,7,,
train,6,7,fault06_run007,xmv_7,OP,%,true,percent,500,89820,1.000000,1.000000,132,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,7,fault06_run007,xmv_8,OP,%,true,percent,500,89820,1.000000,1.000000,134,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,7,fault06_run007,xmv_9,OP,%,true,percent,500,89820,1.000000,1.000000,142,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 3420s vs own p99 5400s | distinct_value_count_vs_p05=3 distinct values vs reference p05 3.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3,0.0077177,3420,5400,3,7,,
train,6,8,fault06_run008,LABEL_fault,MODE,,false,,500,89820,1.000000,1.000000,2,0,,,500,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,7,,
train,6,8,fault06_run008,xmeas_1,PV,kscmh,false,,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_10,PV,kscmh,false,,500,89820,1.000000,1.000000,136,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,8.39577e-17,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_11,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,133,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_12,PV,%,true,percent,500,89820,1.000000,1.000000,133,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_13,PV,kPa gauge,false,,500,89820,1.000000,1.000000,127,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_14,PV,m3/h,true,cubic meters per hour,500,89820,1.000000,1.000000,135,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_15,PV,%,true,percent,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,2.14932e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_16,PV,kPa gauge,false,,500,89820,1.000000,1.000000,128,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 360s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,360,1,7,,
train,6,8,fault06_run008,xmeas_17,PV,m3/h,true,cubic meters per hour,500,89820,1.000000,1.000000,133,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_18,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,135,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_19,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,134,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 310s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.71945e-13,10800,309.6,1,7,,
train,6,8,fault06_run008,xmeas_2,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,128,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.37556e-12,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_20,PV,kW,false,,500,89820,1.000000,1.000000,127,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.71945e-13,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_21,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,129,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,2.86576e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_22,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,136,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_23,PV,mol%,false,,500,89820,1.000000,1.000000,227,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 28.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.194958,180,360,28.3,7,,
train,6,8,fault06_run008,xmeas_24,PV,mol%,false,,500,89820,1.000000,1.000000,244,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.111094,180,360,30,7,,
train,6,8,fault06_run008,xmeas_25,PV,mol%,false,,500,89820,1.000000,1.000000,231,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.268547,180,360,29,7,,
train,6,8,fault06_run008,xmeas_26,PV,mol%,false,,500,89820,1.000000,1.000000,243,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.112522,180,360,30,7,,
train,6,8,fault06_run008,xmeas_27,PV,mol%,false,,500,89820,1.000000,1.000000,222,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.218658,180,360,29,7,,
train,6,8,fault06_run008,xmeas_28,PV,mol%,false,,500,89820,1.000000,1.000000,224,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 28.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.026387,180,360,28,7,,
train,6,8,fault06_run008,xmeas_29,PV,mol%,false,,500,89820,1.000000,1.000000,235,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.270653,180,360,29,7,,
train,6,8,fault06_run008,xmeas_3,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,135,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_30,PV,mol%,false,,500,89820,1.000000,1.000000,199,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 27.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.115717,180,360,27.6,7,,
train,6,8,fault06_run008,xmeas_31,PV,mol%,false,,500,89820,1.000000,1.000000,234,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.229967,180,360,29,7,,
train,6,8,fault06_run008,xmeas_32,PV,mol%,false,,500,89820,1.000000,1.000000,242,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.0868426,180,360,29.3,7,,
train,6,8,fault06_run008,xmeas_33,PV,mol%,false,,500,89820,1.000000,1.000000,223,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.203568,180,360,29,7,,
train,6,8,fault06_run008,xmeas_34,PV,mol%,false,,500,89820,1.000000,1.000000,236,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.0258498,180,360,29,7,,
train,6,8,fault06_run008,xmeas_35,PV,mol%,false,,500,89820,1.000000,1.000000,244,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.0402501,180,360,29.3,7,,
train,6,8,fault06_run008,xmeas_36,PV,mol%,false,,500,89820,1.000000,1.000000,235,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=29 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,29,0.05027,180,360,29,7,,
train,6,8,fault06_run008,xmeas_37,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.0111277,720,900,12,7,,
train,6,8,fault06_run008,xmeas_38,PV,mol%,false,,500,89820,1.000000,1.000000,92,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 1188s | distinct_value_count_vs_p05=13 distinct values vs reference p05 11.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.0100851,720,1188,11.3,7,,
train,6,8,fault06_run008,xmeas_39,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.0075791,720,900,12,7,,
train,6,8,fault06_run008,xmeas_4,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,136,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.7911e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_40,PV,mol%,false,,500,89820,1.000000,1.000000,99,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.498026,720,900,12,7,,
train,6,8,fault06_run008,xmeas_41,PV,mol%,false,,500,89820,1.000000,1.000000,98,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.564418,720,900,12,7,,
train,6,8,fault06_run008,xmeas_5,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,125,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_6,PV,kscmh,false,,500,89820,1.000000,1.000000,126,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_7,PV,kPa gauge,false,,500,89820,1.000000,1.000000,129,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 310s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,309.6,1,7,,
train,6,8,fault06_run008,xmeas_8,PV,%,true,percent,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,8,fault06_run008,xmeas_9,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,13,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 360s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,2.86576e-14,10800,360,1,7,,
train,6,8,fault06_run008,xmv_1,OP,%,true,percent,500,89820,1.000000,1.000000,301,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.932895,180,360,30,7,,
train,6,8,fault06_run008,xmv_10,OP,%,true,percent,500,89820,1.000000,1.000000,240,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1.3,7,,
train,6,8,fault06_run008,xmv_11,OP,%,true,percent,500,89820,1.000000,1.000000,294,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,8,fault06_run008,xmv_2,OP,%,true,percent,500,89820,1.000000,1.000000,314,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.522992,180,360,30,7,,
train,6,8,fault06_run008,xmv_3,OP,%,true,percent,500,89820,1.000000,1.000000,135,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 1040s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,1040.4,1,7,,
train,6,8,fault06_run008,xmv_4,OP,%,true,percent,500,89820,1.000000,1.000000,428,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,60,7,,
train,6,8,fault06_run008,xmv_5,OP,%,true,percent,500,89820,1.000000,1.000000,153,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,3.49824e-18,10800,180,1,7,,
train,6,8,fault06_run008,xmv_6,OP,%,true,percent,500,89820,1.000000,1.000000,288,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 720s | distinct_value_count_vs_p05=25 distinct values vs reference p05 22.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,25,2.58399,180,720,22.2,7,,
train,6,8,fault06_run008,xmv_7,OP,%,true,percent,500,89820,1.000000,1.000000,136,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmv_8,OP,%,true,percent,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,7.16439e-15,10800,180,1,7,,
train,6,8,fault06_run008,xmv_9,OP,%,true,percent,500,89820,1.000000,1.000000,150,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 2520s vs own p99 4131s | distinct_value_count_vs_p05=4 distinct values vs reference p05 4.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,4,0.0104933,2520,4131,4,7,,
train,6,9,fault06_run009,LABEL_fault,MODE,,false,,500,89820,1.000000,1.000000,2,0,,,500,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,7,,
train,6,9,fault06_run009,xmeas_1,PV,kscmh,false,,500,89820,1.000000,1.000000,138,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,9,fault06_run009,xmeas_10,PV,kscmh,false,,500,89820,1.000000,1.000000,138,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,2.79859e-17,10800,180,1,7,,
train,6,9,fault06_run009,xmeas_11,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,134,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,9,fault06_run009,xmeas_12,PV,%,true,percent,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,1.43288e-14,10800,180,1,7,,
train,6,9,fault06_run009,xmeas_13,PV,kPa gauge,false,,500,89820,1.000000,1.000000,136,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
train,6,9,fault06_run009,xmeas_14,PV,m3/h,true,cubic meters per hour,500,89820,1.000000,1.000000,137,0,,,500,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change,time_since_last_actual_change=stall 10800s vs own p99 180s | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,10800,180,1,7,,
